id,category,language,message,translation
1208,backend,pt_br,Reject order minutes,Rejeitar minutos do pedido
1210,backend,pt_br,Days/Time,Dias/Horário
1211,backend,pt_br,All Time,Tempo todo
1212,backend,pt_br,Add Time Management,Adicionar gerenciamento de tempo
1213,backend,pt_br,Transaction Type,Tipo de transação
1215,backend,pt_br,Start Time,Hora de início
1216,backend,pt_br,End Time,Fim do tempo
1217,backend,pt_br,Number Order Allowed,Ordem numérica permitida
1219,backend,pt_br,"Status that will count the existing order, if empty will use all status.","Status que contará o pedido existente, se vazio usará todos os status."
1220,backend,pt_br,Orders as of today {{date}},Pedidos a partir de hoje {{date}}
1221,backend,pt_br,How to manage orders,Como gerenciar pedidos
1222,backend,pt_br,Filter by order number or customer name,Filtrar por número de pedido ou nome do cliente
1226,backend,pt_br,Sort,Ordenar
1227,backend,pt_br,Order ID - Ascending,ID do pedido - Crescente
1228,backend,pt_br,Order ID - Descending,ID do pedido - Decrescente
1229,backend,pt_br,Delivery Time - Ascending,Prazo de entrega - Crescente
1230,backend,pt_br,Delivery Time - Descending,Tempo de entrega - Decrescente
1231,backend,pt_br,no results',sem resultados'
1232,backend,pt_br,Order Details will show here,Os detalhes do pedido serão exibidos aqui
1233,backend,pt_br,Not accepting orders,Não aceitando pedidos
1234,backend,pt_br,Store pause for,Armazenar pausa para
1235,backend,pt_br,Store Pause,Pausa na loja
1236,backend,pt_br,Would you like to resume accepting orders?,Deseja retomar a aceitação de pedidos?
1237,backend,pt_br,Pause New Orders,Pausar novos pedidos
1238,backend,pt_br,How long you would like to pause new orders?,Por quanto tempo você gostaria de pausar novos pedidos?
1241,backend,pt_br,Reason for pausing,Motivo da pausa
1242,backend,pt_br,{{mins}} min(s),{{mins}} min(ns)
1243,backend,pt_br,{{total}} results,{{total}} resultados
1244,backend,pt_br,Discount,Desconto
1245,backend,pt_br,Reset,Redefinir
1246,backend,pt_br,Proceed to pay,Continuar a pagar
1247,backend,pt_br,Clear all items,Limpar todos os itens
1248,backend,pt_br,Have a promo code?,Tem um código promocional?
1249,backend,pt_br,Add promo code,Adicionar código promocional
1250,backend,pt_br,Apply,Aplicar
1251,backend,pt_br,Create Payment,Criar pagamento
1252,backend,pt_br,Total Due,Total devido
1253,backend,pt_br,are you sure?,tem certeza?
1254,backend,pt_br,Walk-in Customer,Cliente de entrada
1255,backend,pt_br,Optional,Opcional
1256,backend,pt_br,Special Instructions,Instruções Especiais
1257,backend,pt_br,"Add a note (extra cheese, no onions, etc.)","Adicione uma nota (queijo extra, sem cebola, etc.)"
1258,backend,pt_br,If sold out,Se esgotado
1259,backend,pt_br,Add to order,Adicionar ao pedido
1260,backend,pt_br,Choose up to,Escolha até
1261,backend,pt_br,Select flavor,Selecione o sabor
1262,backend,pt_br,Select 1,Selecione 1
1263,backend,pt_br,POS Orders,Pedidos de PDV
1264,backend,pt_br,Size List,Lista de tamanhos
1265,backend,pt_br,Ingredients List,Lista de Ingredientes
1266,backend,pt_br,All Size,Todo tamanho
1267,backend,pt_br,Add Size,Adicionar tamanho
1268,backend,pt_br,Size Name,Nome do tamanho
1269,backend,pt_br,All Ingredients,Todos os ingredientes
1270,backend,pt_br,Add Ingredients,Adicionar ingredientes
1271,backend,pt_br,Ingredients Name,Nome dos ingredientes
1272,backend,pt_br,Update Ingredients,Atualizar ingredientes
1273,backend,pt_br,Cooking Reference List,Lista de Referências de Culinária
1274,backend,pt_br,All Cooking Reference,Todas as Referências de Culinária
1275,backend,pt_br,Add Cooking Reference,Adicionar referência de culinária
1276,backend,pt_br,Update Cooking Reference,Atualizar referência de culinária
1277,backend,pt_br,Category List,Lista de categorias
1278,backend,pt_br,All Category,Todas as categorias
1279,backend,pt_br,Add Category,Adicionar categoria
1280,backend,pt_br,Dish,Prato
1281,backend,pt_br,Update Category,Atualizar categoria
1282,backend,pt_br,Availability,Disponibilidade
1283,backend,pt_br,Available at specified times,Disponível em horários especificados
1284,backend,pt_br,Addon Category List,Lista de categorias de complementos
1285,backend,pt_br,All Addon Category,Todas as categorias de complementos
1286,backend,pt_br,Add Addon Category,Adicionar categoria de complemento
1287,backend,pt_br,Update Addon Category,Atualizar categoria de complemento
1288,backend,pt_br,monday,Segunda-feira
1289,backend,pt_br,tuesday,terça
1290,backend,pt_br,wednesday,quarta-feira
1291,backend,pt_br,thursday,quinta-feira
1292,backend,pt_br,friday,Sexta-feira
1293,backend,pt_br,saturday,sábado
1294,backend,pt_br,sunday,Domingo
1295,backend,pt_br,Addon Item List,Lista de itens adicionais
1296,backend,pt_br,All Addon Item,Todos os itens adicionais
1297,backend,pt_br,Add Addon Item,Adicionar item adicional
1298,backend,pt_br,AddOn Item,Item Adicional
1300,backend,pt_br,Update Addon Item,Atualizar item de complemento
1301,backend,pt_br,Item List,Item da lista
1302,backend,pt_br,All Item,Todos os itens
1303,backend,pt_br,Add Item,Adicionar Item
1304,backend,pt_br,Long Description,longa descrição
1306,backend,pt_br,Select Unit,Selecionar unidade
1307,backend,pt_br,Item Name,Nome do item
1308,backend,pt_br,Available,Disponível
1309,backend,pt_br,Update Item,Atualizar item
1310,backend,pt_br,Addon,Adicionar
1311,backend,pt_br,Inventory,Inventário
1312,backend,pt_br,Sales Promotion,Promoção de vendas
1314,backend,pt_br,Add Price,Adicionar preço
1315,backend,pt_br,Cost Price,Preço de custo
1316,backend,pt_br,Discount Start,Desconto inicial
1317,backend,pt_br,Discount End,Fim do desconto
1318,backend,pt_br,Discount Type,Tipo de desconto
1319,backend,pt_br,SKU,SKU
1320,backend,pt_br,Fixed,Fixo
1322,backend,pt_br,Select Type,Selecione o tipo
1323,backend,pt_br,Select Value,Selecione o valor
1324,backend,pt_br,Required,Requeridos
1325,backend,pt_br,No,Não
1326,backend,pt_br,multiple,múltiplo
1327,backend,pt_br,All Addon,Todos os complementos
1330,backend,pt_br,Pre-selected,Pré-selecionado
1331,backend,pt_br,Select Item Price,Selecione o preço do item
1332,backend,pt_br,Can Select Only One,Pode selecionar apenas um
1333,backend,pt_br,Can Select Multiple,Pode selecionar vários
1334,backend,pt_br,Two Flavors,Dois sabores
1335,backend,pt_br,Custom,Personalizado
1336,backend,pt_br,Enabled Points,Pontos ativados
1337,backend,pt_br,Enabled Packaging Incrementals,Incrementais de Empacotamento Habilitados
1338,backend,pt_br,Cooking Reference Mandatory,Referência de cozimento obrigatória
1339,backend,pt_br,Points earned,Pontos ganhos
1340,backend,pt_br,Packaging fee,Taxa de embalagem
1341,backend,pt_br,Delivery options,Opções de entrega
1342,backend,pt_br,Select vehicle type for this item can be used for delivery,Selecione o tipo de veículo para este item pode ser usado para entrega
1343,backend,pt_br,Not for sale,Não está a venda
1344,backend,pt_br,Track Stock,Acompanhar Estoque
1345,backend,pt_br,Supplier,Fornecedor
1346,backend,pt_br,Select Supplier,Selecionar fornecedor
1347,backend,pt_br,Add Item Promo,Adicionar promoção de item
1348,backend,pt_br,Buy (qty),Compre (quantidade)
1349,backend,pt_br,Get (qty,Obter (quantidade
1350,backend,pt_br,Select Item,Selecionar item
1351,backend,pt_br,Buy (qty) to get the (qty) item free,Compre (qty) para obter o item (qty) gratuitamente
1352,backend,pt_br,Buy (qty) and get 1 at (percen)% off,Compre (qtd) e ganhe 1 com (percen)% de desconto
1353,backend,pt_br,Promo Type,Tipo de promoção
1355,backend,pt_br,Gallery Image,Imagem da Galeria
1356,backend,pt_br,Enabled Opt in for no contact delivery,Ativado Optar por entrega sem contato
1357,backend,pt_br,Free Delivery On First Order,Entrega grátis no primeiro pedido
1358,backend,pt_br,Delivery Charge Type,Tipo de taxa de entrega
1359,backend,pt_br,Standard delivery fee,Taxa de entrega padrão
1360,backend,pt_br,Delivery Settings,Configurações de entrega
1361,backend,pt_br,Delivery estimation,Estimativa de entrega
1362,backend,pt_br,in minutes example 10-20mins,em minutos exemplo 10-20mins
1363,backend,pt_br,Minimum Order,Ordem mínima
1364,backend,pt_br,Maximum Order,Pedido Máximo
1365,backend,pt_br,Pickup estimation,Estimativa de retirada
1366,backend,pt_br,Instructions,Instruções
1367,backend,pt_br,Customer Pickup Instructions,Instruções de retirada do cliente
1368,backend,pt_br,Describe how a customer will pickup their order when they arrive to your store. Instructions will be displayed on a customer's order status page.,Descreva como um cliente retirará seu pedido quando chegar à sua loja. As instruções serão exibidas na página de status do pedido do cliente.
1369,backend,pt_br,Dinein estimation,Estimativa de jantar
1370,backend,pt_br,Customer Dinein Instructions,Instruções de jantar do cliente
1371,backend,pt_br,Describe how customer will dinein in your restaurant. Instructions will be displayed on a customer's order status page,Descreva como o cliente vai jantar no seu restaurante. As instruções serão exibidas na página de status do pedido do cliente
1372,backend,pt_br,Page not found,página não encontrada
1373,backend,pt_br,This page is not available in your account.,Esta página não está disponível em sua conta.
1374,backend,pt_br,Update Coupon,Atualizar cupom
1375,backend,pt_br,Offers list,Lista de ofertas
1376,backend,pt_br,Valid,Válido
1377,backend,pt_br,All Offers,Todas as ofertas
1378,backend,pt_br,Add Offers,Adicionar ofertas
1379,backend,pt_br,Offer Percentage,Porcentagem da Oferta
1380,backend,pt_br,Orders Over,Pedidos encerrados
1381,backend,pt_br,Valid From,Válido de
1382,backend,pt_br,Valid To,Valido para
1383,backend,pt_br,Applicable to,Aplicável a
1384,backend,pt_br,Gallery list,Lista de galerias
1385,backend,pt_br,"Your sales, cash in and referral earnings","Suas vendas, dinheiro e ganhos de referência"
1386,backend,pt_br,Available Balance,Saldo disponível
1388,backend,pt_br,Request Payout,Solicitar pagamento
1389,backend,pt_br,Add to your balance,Adicione ao seu saldo
1390,backend,pt_br,Minimum amount,Quantidade mínima
1391,backend,pt_br,how much do you want to add to your account?,quanto você deseja adicionar à sua conta?
1392,backend,pt_br,Enter top up amount,Insira o valor da recarga
1394,backend,pt_br,Continue,Continuar
1395,backend,pt_br,Minimum amount {{amonut}},Valor mínimo {{amonut}}
1396,backend,pt_br,Adjustment commission order #{{order_id}},Pedido de comissão de ajuste #{{order_id}}
1397,backend,pt_br,Refund commission order #{{order_id}},Pedido de comissão de reembolso #{{order_id}}
1398,backend,pt_br,Commission on order #{{order_id}},Comissão no pedido #{{order_id}}
1399,backend,pt_br,Sales on order #{{order_id}},Vendas no pedido #{{order_id}}
1400,backend,pt_br,Payment to order #{{order_id}},Pagamento para o pedido #{{order_id}}
1401,backend,pt_br,Payout to {{account}},Pagamento para {{account}}
1402,backend,pt_br,Payout History,Histórico de pagamentos
1404,backend,pt_br,Payout account,Conta de pagamento
1406,backend,pt_br,Set Account,Definir conta
1407,backend,pt_br,Date Processed,Data de processamento
1408,backend,pt_br,Set your default payout account,Defina sua conta de pagamento padrão
1410,backend,pt_br,Individual,Individual
1411,backend,pt_br,Account information,Informação da conta
1412,backend,pt_br,Bank Account Holders Name,Nome do titular da conta bancária
1413,backend,pt_br,Reply,Responder
1414,backend,pt_br,Customer review,Revisão do cliente
1415,backend,pt_br,Your Reply,Sua resposta
1416,backend,pt_br,Comments ([number_comments]),Comentários ([number_comments])
1417,backend,pt_br,Date Created. [date_created],Data Criada. [Data Criada]
1418,backend,pt_br,User List,Lista de usuários
1419,backend,pt_br,Sales Summary Report,Relatório de resumo de vendas
1420,backend,pt_br,Average price,Preço médio
1421,backend,pt_br,Total qty sold,Quantidade total vendida
1423,backend,pt_br,Sales chart,Gráfico de vendas
1424,backend,pt_br,All Items,Todos os itens
1425,backend,pt_br,Supplier List,Lista de fornecedores
1426,backend,pt_br,Contacts,Contatos
1427,backend,pt_br,Add Supplier,Adicionar fornecedor
1428,backend,pt_br,Phone Number,Número de telefone
1429,backend,pt_br,Address 1,Endereço 1
1430,backend,pt_br,Address 2,Endereço 2
1431,backend,pt_br,Postal/zip code,Código postal
1432,backend,pt_br,Region,Região
1433,backend,pt_br,Notes,Notas
1434,backend,pt_br,Supplier Name,Nome do Fornecedor
1435,backend,pt_br,Archive Order List,Lista de pedidos de arquivo
1436,backend,pt_br,Order has the same status,O pedido tem o mesmo status
1437,backend,pt_br,Status Updated,Status atualizado
1438,backend,pt_br,Amount to refund cannot be less than 0,O valor a ser reembolsado não pode ser inferior a 0
1439,backend,pt_br,You don't have enough balance in your account. please load your account to process this order.,Você não tem saldo suficiente em sua conta. carregue sua conta para processar este pedido.
1440,backend,pt_br,Amount to less cannot be less than 0,Amount to less não pode ser inferior a 0
1441,backend,pt_br,Less on account,Menos por conta
1445,backend,pt_br,Status not found,Status não encontrado
1447,backend,pt_br,Order is cancelled,O pedido foi cancelado
1448,backend,pt_br,Order is delayed by [mins]min(s),O pedido está atrasado em [min]min(s)
1449,backend,pt_br,Customer is notified about the delayed.,O cliente é notificado sobre o atraso.
1450,backend,pt_br,Item row not found,Linha do item não encontrada
1451,backend,pt_br,Succesful,Bem-sucedido
1452,backend,pt_br,Additional charge must be greater than zero,A cobrança adicional deve ser maior que zero
1453,backend,pt_br,Item added to order,Item adicionado ao pedido
1454,backend,pt_br,Customer name is requied,O nome do cliente é obrigatório
1455,backend,pt_br,Customer contact number is requied,O número de contato do cliente é necessário
1456,backend,pt_br,Delivery address is requied,O endereço de entrega é obrigatório
1457,backend,pt_br,Delivery coordinates is requied,As coordenadas de entrega são necessárias
1459,backend,pt_br,Order Information updated,Informações do pedido atualizadas
1460,backend,pt_br,Client information not found,Informações do cliente não encontradas
1461,backend,pt_br,Invalid email address,Endereço de email invalido
1462,backend,pt_br,Account number is required,O número da conta é obrigatório
1463,backend,pt_br,Account name is required,O nome da conta é obrigatório
1464,backend,pt_br,Bank name is required,O nome do banco é obrigatório
1465,backend,pt_br,Swift code is required,O código Swift é obrigatório
1466,backend,pt_br,Country is required,O país é obrigatório
1467,backend,pt_br,Payout account saved,Conta de pagamento salva
1468,backend,pt_br,Payout request successfully logged,Solicitação de pagamento registrada com sucesso
1470,backend,pt_br,Setting saved,Configuração salva
1471,backend,pt_br,Tax not found,Imposto não encontrado
1473,backend,pt_br,No item solds yet,Nenhum item vendido ainda
1474,backend,pt_br,You don't have customer yet,Você ainda não tem cliente
1475,backend,pt_br,You don't have sales yet,Você ainda não tem vendas
1477,backend,pt_br,Voucher code not found,Código do voucher não encontrado
1478,backend,pt_br,Customer succesfully created,Cliente criado com sucesso
1479,backend,pt_br,Order created by {{merchant_user}},Pedido criado por {{merchant_user}}
1482,backend,pt_br,Record not found,Registro não encontrado
1483,backend,pt_br,Merchant not found,Comerciante não encontrado
1484,backend,pt_br,Payout status set to paid,Status de pagamento definido como pago
1485,backend,pt_br,Transaction not found,Transação não encontrada
1486,backend,pt_br,Payout cancelled,Pagamento cancelado
1487,backend,pt_br,Payout will process in a minute or two,O pagamento será processado em um minuto ou dois
1488,backend,pt_br,device updated,dispositivo atualizado
1489,backend,pt_br,user device not found,dispositivo do usuário não encontrado
1494,backend,pt_br,No recent payout request,Nenhuma solicitação de pagamento recente
1495,backend,pt_br,Sort menu saved,Classificar menu salvo
1496,backend,pt_br,Invalid ID,ID Inválido
1497,backend,pt_br,View,Visualizar
1500,backend,pt_br,History,História
1501,backend,pt_br,Manage Plan,Gerenciar Plano
1502,backend,pt_br,Avatar,Avatar
1503,backend,pt_br,Order#{{order_id}} from {{customer_name}},Pedido#{{order_id}} de {{customer_name}}
1504,backend,pt_br,Your order #{{order_id}} is accepted by {{restaurant_name}},Seu pedido #{{order_id}} foi aceito por {{restaurant_name}}
1505,backend,pt_br,Go with merchant recommendation,Vá com a recomendação do comerciante
1506,backend,pt_br,Contact me,Contate-me
1507,backend,pt_br,Cancel the entire order,Cancelar todo o pedido
1508,backend,pt_br,Order Details,detalhes do pedido
1509,backend,pt_br,Merchant - information,Comerciante - informações
1510,backend,pt_br,Merchant - login,Comerciante - login
1514,backend,pt_br,Merchant - Payment history,Comerciante - Histórico de pagamentos
1517,backend,pt_br,View Order #[order_id],Ver pedido #[order_id]
1519,backend,pt_br,Cancel Orders,Cancelar pedidos
1524,backend,pt_br,Update Offers,Atualizar ofertas
1530,backend,pt_br,Printing Options,Opções de impressão
1534,backend,pt_br,Security,Segurança
1535,backend,pt_br,Menu Options,Opções do menu
1538,backend,pt_br,Booking,Reserva
1541,backend,pt_br,Update Language,Atualizar idioma
1545,backend,pt_br,Add featured locations,Adicionar locais em destaque
1546,backend,pt_br,Succesfully updated,Atualizado com sucesso
1547,backend,pt_br,This field is required,Este campo é obrigatório
1549,backend,pt_br,Initial Password must be repeated exactly.,A senha inicial deve ser repetida exatamente.
1550,backend,pt_br,Email address already exist.,O endereço de e-mail já existe.
1551,backend,pt_br,"{value}"" has already been taken.","{value}"" já foi obtido."
1552,backend,pt_br,"{value}"" has already been added.","{value}"" já foi adicionado."
1553,backend,pt_br,{attribute} is not a valid URL.,{attribute} não é um URL válido.
1554,backend,pt_br,This field must be a number.,Este campo deve ser um número.
1555,backend,pt_br,{attribute} is too small (minimum is {min}).,{attribute} é muito pequeno (o mínimo é {min}).
1556,backend,pt_br,{attribute} is too big (maximum is {max}).,{attribute} é muito grande (o máximo é {max}).
1557,backend,pt_br,this field must be time example hh:mm.,este campo deve ser exemplo de hora hh:mm.
1560,backend,pt_br,Succesfully created,Criado com sucesso
1561,backend,pt_br,Settings saved,Configurações salvas
1562,backend,pt_br,Failed cannot update,Falha não pode atualizar
1563,backend,pt_br,Failed cannot save,Falha não pode salvar
1564,backend,pt_br,The file was larger than 10MB. Please upload a smaller file.,O arquivo era maior que 10 MB. Carregue um arquivo menor.
1565,backend,pt_br,"The file ""{file}"" cannot be uploaded. Only files with these extensions are allowed: {extensions}.","O arquivo ""{file}"" não pode ser carregado. Somente arquivos com essas extensões são permitidos: {extensions}."
1566,backend,pt_br,This field cannot be blank.,Este campo não pode estar vazio.
1567,backend,pt_br,New Password must be repeated exactly,A nova senha deve ser repetida exatamente
1568,backend,pt_br,this field is too short (minimum is {min} characters).,este campo é muito curto (o mínimo é {min} caracteres).
1569,backend,pt_br,this field is too long (maximum is {max} characters).,este campo é muito longo (o máximo é {max} caracteres).
1570,backend,pt_br,Record not found.,Registro não encontrado.
1572,backend,pt_br,Please correct the forms,"Por favor, corrija os formulários"
1573,backend,pt_br,You are not authorized to perform this action,Você não está autorizado a realizar esta ação
1574,backend,pt_br,This field is not a valid URL,Este campo não é um URL válido
1575,backend,pt_br,Front Translation,Tradução frontal
1576,front,pt_br,Let's find best food for you,Vamos encontrar a melhor comida para você
1577,front,pt_br,Enter delivery address,Digite o endereço de entrega
1578,front,pt_br,Cuisine type,Tipo de cozinha
1579,front,pt_br,No Minimum Order,Sem pedido mínimo
1580,front,pt_br,"Order in for yourself or for the group, with no restrictions on order value","Encomende para si ou para o grupo, sem restrições no valor da encomenda"
1581,front,pt_br,Live Order Tracking,Acompanhamento de pedidos ao vivo
1582,front,pt_br,"Know where your order is at all times, from the restaurant to your doorstep","Saiba sempre onde está o seu pedido, do restaurante à sua porta"
1583,front,pt_br,Lightning-Fast Delivery,Entrega ultrarrápida
1584,front,pt_br,Experience karenderia superfast delivery for food delivered fresh & on time,Experimente a entrega super rápida da karenderia para alimentos entregues frescos e a tempo
1585,front,pt_br,Best promotions in your area,As melhores promoções da sua região
1586,front,pt_br,Rising stars restaurants,Restaurantes de estrelas em ascensão
1587,front,pt_br,Fastest delivery for you!,Entrega mais rápida para você!
1588,front,pt_br,Party night?,Festa a noite?
1589,front,pt_br,Popular nearby,Popular nas proximidades
1590,front,pt_br,Up to,Até
1591,front,pt_br,Try something,Tentar algo
1592,front,pt_br,Best quick,Melhor rápido
1593,front,pt_br,Maybe,Pode ser
1594,front,pt_br,New,Novo
1595,front,pt_br,Lunch,Almoço
1596,front,pt_br,Snacks?,Lanches?
1597,front,pt_br,Check,Verificar
1598,front,pt_br,New restaurant,Novo restaurante
1599,front,pt_br,Are you a restaurant owner?,Você é dona de um restaurante?
1600,front,pt_br,Join us and reach new customers,Junte-se a nós e alcance novos clientes
1601,front,pt_br,Just a few steps to join our family,Apenas alguns passos para se juntar à nossa família
1602,front,pt_br,Join,Junte-se
1603,front,pt_br,Best restaurants,Melhores restaurantes
1604,front,pt_br,In your pocket,No seu bolso
1606,front,pt_br,Download,Download
1607,front,pt_br,K mobile app,Aplicativo móvel K
1608,front,pt_br,"Order from your favorite restaurants & track on the go, with the all-new K app.","Encomende de seus restaurantes favoritos e acompanhe em qualquer lugar, com o novo aplicativo K."
1609,front,pt_br,Website,Local na rede Internet
1610,front,pt_br,Cart,Carrinho
1611,front,pt_br,Sign in,Entrar
1612,front,pt_br,You don't have any orders here!,Você não tem nenhum pedido aqui!
1613,front,pt_br,let's change that!,vamos mudar isso!
1614,front,pt_br,Login,Conecte-se
1615,front,pt_br,Remember me,Lembre de mim
1616,front,pt_br,Forgot password?,Esqueceu a senha?
1617,front,pt_br,Mobile number or email,Número de celular ou e-mail
1618,front,pt_br,Password,Senha
1619,front,pt_br,Don't have an account?,Não tem uma conta?
1620,front,pt_br,Sign Up,Inscrever-se
1621,front,pt_br,User cancelled login or did not fully authorize.,O usuário cancelou o login ou não autorizou totalmente.
1622,front,pt_br,Login with Facebook,Entrar com o Facebook
1624,front,pt_br,Login with Google,Entrar com o Google
1625,front,pt_br,Let's get started,Vamos começar
1626,front,pt_br,Enter your phone number,Digite seu número de telefone
1627,front,pt_br,Next,Próximo
1628,front,pt_br,Have an account?,Ter uma conta?
1629,front,pt_br,Enter the code sent to,Digite o código enviado para
1630,front,pt_br,Resend Code,Reenviar código
1631,front,pt_br,Resend Code in,Reenviar código em
1633,front,pt_br,Fill your information,Preencha suas informações
1634,front,pt_br,First name,Primeiro nome
1635,front,pt_br,Last name,Último nome
1636,front,pt_br,Email address,Endereço de e-mail
1638,front,pt_br,Confirm Password,Confirme a Senha
1639,front,pt_br,Submit,Enviar
1640,front,pt_br,Clear all,Limpar tudo
1641,front,pt_br,Filter,Filtro
1642,front,pt_br,Over,Sobre
1643,front,pt_br,Free delivery,Entrega grátis
1644,front,pt_br,end of result,fim do resultado
1645,front,pt_br,Fastest delivery in,Entrega mais rápida em
1646,front,pt_br,Receive food in less than 20 minutes,Receba comida em menos de 20 minutos
1647,front,pt_br,Sorry! We're not there yet,Desculpe! Nós não estamos lá ainda
1648,front,pt_br,"We're working hard to expand our area. However, we're not in this location yet. So sorry about this, we'd still love to have you as a customer.","Estamos trabalhando duro para expandir nossa área. No entanto, ainda não estamos neste local. Desculpe por isso, ainda adoraríamos tê-lo como cliente."
1649,front,pt_br,Try something new in,Experimente algo novo em
1650,front,pt_br,Most popular,Mais popular
1651,front,pt_br,Rating,Avaliação
1652,front,pt_br,Promo,Promoção
1653,front,pt_br,Free delivery first order,Entrega grátis no primeiro pedido
1654,front,pt_br,Price range,Faixa de preço
1655,front,pt_br,Cuisines,Cozinhas
1656,front,pt_br,Max Delivery Fee,Taxa máxima de entrega
1657,front,pt_br,Delivery Fee,Taxa de entrega
1658,front,pt_br,Ratings,Classificações
1659,front,pt_br,Search,Procurar
1660,front,pt_br,Now,Agora
1661,front,pt_br,"No default map provider, check your settings.","Nenhum provedor de mapa padrão, verifique suas configurações."
1662,front,pt_br,No results,Sem resultados
1663,front,pt_br,Invalid file,arquivo inválido
1664,front,pt_br,Record not found,Registro não encontrado
1665,front,pt_br,invalid error,erro inválido
1666,front,pt_br,You already added review for this order,Você já adicionou revisão para este pedido
1667,front,pt_br,Login successful,Login bem-sucedido
1668,front,pt_br,Please wait until we redirect you,Aguarde até que o redirecionamos
1669,front,pt_br,Registration successful,Registro bem-sucedido
1670,front,pt_br,Discount {{discount}}%,Desconto {{discount}}%
1671,front,pt_br,Pin location is too far from the address,A localização do pino está muito longe do endereço
1672,front,pt_br,User not login or session has expired,O usuário não faz login ou a sessão expirou
1673,front,pt_br,We sent a code to {{email_address}}.,Enviamos um código para {{email_address}}.
1674,front,pt_br,Your verification code is {{code}},Seu código de verificação é {{code}}
1676,front,pt_br,Your session has expired please relogin,Sua sessão expirou por favor faça login novamente
1677,front,pt_br,Invalid 6 digit code,Código de 6 dígitos inválido
1678,front,pt_br,Succesfull change contact number,Número de contato alterado com sucesso
1679,front,pt_br,Voucher code not found,Código do voucher não encontrado
1680,front,pt_br,Payment provider not found,Provedor de pagamento não encontrado
1681,front,pt_br,"This store is close right now, but you can schedulean order later.","Esta loja está fechada agora, mas você pode agendar um pedido mais tarde."
1682,front,pt_br,Your Order has been place,Seu pedido foi feito
1683,front,pt_br,Your order from,Seu pedido de
1684,front,pt_br,Summary,Resumo
1685,front,pt_br,Track,Acompanhar
1686,front,pt_br,Buy again,Comprar novamente
1687,front,pt_br,Customer cancel this order,Cliente cancelar este pedido
1688,front,pt_br,Your order is now cancel. your refund is on its way.,Seu pedido agora está cancelado. seu reembolso está a caminho.
1689,front,pt_br,Your order is now cancel. your partial refund is on its way.,Seu pedido agora está cancelado. seu reembolso parcial está a caminho.
1690,front,pt_br,This order has already been cancelled,Este pedido já foi cancelado
1691,front,pt_br,Customer cancell this order,Cliente cancelar este pedido
1692,front,pt_br,Your order is now cancel.,Seu pedido agora está cancelado.
1693,front,pt_br,not login,não logar
1694,front,pt_br,You must login to save this store,Você deve fazer login para salvar esta loja
1695,front,pt_br,Merchant has not set time opening yet,O comerciante ainda não definiu o horário de abertura
1696,front,pt_br,Phone number already exist,O número de telefone já existe
1697,front,pt_br,Accout not verified,Conta não verificada
1698,front,pt_br,Your account is {{status}},Sua conta é {{status}}
1699,front,pt_br,Check {{email_address}} for an email to reset your password.,Verifique em {{email_address}} um e-mail para redefinir sua senha.
1700,front,pt_br,Your account is either inactive or not verified.,Sua conta está inativa ou não foi verificada.
1701,front,pt_br,No email address found in our records. please verify your email.,Nenhum endereço de e-mail encontrado em nossos registros. verifique seu e-mail.
1703,front,pt_br,Your password is now updated.,Agora sua senha está atualizada.
1704,front,pt_br,You have already existing request.,Você já tem um pedido existente.
1706,front,pt_br,Invalid file extension,Extensão de arquivo inválida
1707,front,pt_br,"Invalid file size, allowed size are {{size}}","Tamanho de arquivo inválido, tamanho permitido é {{size}}"
1708,front,pt_br,Failed cannot upload file.,Falha não pode carregar o arquivo.
1709,front,pt_br,Profile photo saved,Foto do perfil salva
1710,front,pt_br,Invalid data,Dados inválidos
1711,front,pt_br,File not found,Arquivo não encontrado
1712,front,pt_br,ID is empty,ID está vazio
1714,front,pt_br,Payment not found,Pagamento não encontrado
1715,front,pt_br,{{count}} store,{{count}} loja
1716,front,pt_br,{{count}} stores,{{count}} lojas
1717,front,pt_br,low cost restaurant,restaurante de baixo custo
1718,front,pt_br,{{review_count}} reviews,{{review_count}} comentários
1719,front,pt_br,Save store,Salvar loja
1720,front,pt_br,Saved,Salvou
1721,front,pt_br,Enter your address,Digite seu endereço
1722,front,pt_br,Gallery,Galeria
1723,front,pt_br,Reviews,Avaliações
1724,front,pt_br,Based on,Baseado em
1726,front,pt_br,Load more,Carregue mais
1727,front,pt_br,Few words about {{restaurant_name}},Algumas palavras sobre {{restaurant_name}}
1728,front,pt_br,Address,Endereço
1729,front,pt_br,Get direction,Obter direção
1730,front,pt_br,Opening hours,Horário de funcionamento
1731,front,pt_br,Add to cart,Adicionar ao Carrinho
1732,front,pt_br,Menu,Cardápio
1735,front,pt_br,Clear,Claro
1736,front,pt_br,Place Order,Faça a encomenda
1737,front,pt_br,Checkout,Confira
1738,front,pt_br,Delivery details,Detalhes da Entrega
1739,front,pt_br,Change address,Alterar endereço
1740,front,pt_br,Pick a time,Escolha um horário
1741,front,pt_br,Schedule for later,Agendar para mais tarde
1742,front,pt_br,Done,Feito
1743,front,pt_br,Save,Salvar
1744,front,pt_br,Optional,Opcional
1745,front,pt_br,Special Instructions,Instruções Especiais
1746,front,pt_br,"Add a note (extra cheese, no onions, etc.)","Adicione uma nota (queijo extra, sem cebola, etc.)"
1747,front,pt_br,If sold out,Se esgotado
